timestamp,rank,title,link
2026-01-23 01:00:15 UTC,1,Trump sparks anger over claim Nato troops avoided Afghanistan front line,https://www.bbc.co.uk/news/articles/czr444j671vo
2026-01-23 01:00:15 UTC,2,'It's all about the land': Zelensky says Ukraine to talk to US and Russia,https://www.bbc.co.uk/news/articles/c4g44r22j5jo
2026-01-23 01:00:15 UTC,3,Eight surprise takeaways from the Oscar nominations,https://www.bbc.co.uk/news/articles/cp3zzv40422o
2026-01-23 01:00:15 UTC,4,Number of police forces to be cut in major shake-up,https://www.bbc.co.uk/news/articles/cpwnn10rgk4o
2026-01-23 01:00:15 UTC,5,Zelensky's 'fiery' Davos speech and 'Operation Stop Burnham',https://www.bbc.co.uk/news/articles/cd0yyy1g842o
2026-01-23 01:00:15 UTC,6,Three people die at same waterfall beauty spot as warning issued,https://www.bbc.co.uk/news/articles/cvgnnv4449ko
2026-01-23 01:00:15 UTC,7,US unveils plans for 'New Gaza' with skyscrapers,https://www.bbc.co.uk/news/articles/cy7mmpljze7o
2026-01-23 01:00:15 UTC,8,Andy Burnham faces tricky run to win Labour crown,https://www.bbc.co.uk/news/articles/cvg553rk7zvo
2026-01-23 01:00:15 UTC,9,Infantino joke about British fans was 'cheap' - FSA,https://www.bbc.co.uk/sport/football/articles/c4g44er748lo
2026-01-23 01:00:15 UTC,10,"Trump's son called UK police after seeing woman 'beat up', court hears",https://www.bbc.co.uk/news/articles/cg5gg05y0mlo
