timestamp,position,title,link
2026-01-13 00:55:03 UTC,1,'They just kept killing': Eyewitnesses describe deadly crackdown in Iran,https://www.bbc.co.uk/news/articles/cvgp70ynx1po
2026-01-13 00:55:03 UTC,2,Trump announces 25% tariff on countries doing business with Iran,https://www.bbc.co.uk/news/articles/clyev0kpk77o
2026-01-13 00:55:03 UTC,3,UK to bring into force law to tackle Grok AI deepfakes this week,https://www.bbc.co.uk/news/articles/cq845glnvl1o
2026-01-13 00:55:03 UTC,4,Trump to meet Venezuelan opposition leader Machado at the White House,https://www.bbc.co.uk/news/articles/cr7jzpr95yvo
2026-01-13 00:55:03 UTC,5,Tories say Zahawi peerage request turned down before defection to Reform UK,https://www.bbc.co.uk/news/articles/c0lxn75gw1do
2026-01-13 00:55:03 UTC,6,'Miracle baby' born in a tree above Mozambique floodwaters dies aged 25,https://www.bbc.co.uk/news/articles/c79re5415n2o
2026-01-13 00:55:03 UTC,7,I spent months investigating whether gut health affects ageing - and if I could hack my own gut to age better,https://www.bbc.co.uk/news/articles/c1m8m47jl5eo
2026-01-13 00:55:03 UTC,8,"UK not as ready as we need to be for conflict, says military chief",https://www.bbc.co.uk/news/articles/cj6wrd18zgro
2026-01-13 00:55:03 UTC,9,Labour MPs urge minister to reject  Chinese mega embassy,https://www.bbc.co.uk/news/articles/cdre527zymzo
2026-01-13 00:55:03 UTC,10,Landmark Rohingya genocide case against Myanmar heard at top UN court,https://www.bbc.co.uk/news/articles/c7v07m3pr75o
2026-01-13 02:51:41 UTC,1,'They just kept killing': Eyewitnesses describe deadly crackdown in Iran,https://www.bbc.co.uk/news/articles/cvgp70ynx1po
2026-01-13 02:51:41 UTC,2,Trump announces 25% tariff on countries doing business with Iran,https://www.bbc.co.uk/news/articles/clyev0kpk77o
2026-01-13 02:51:41 UTC,3,UK to bring into force law to tackle Grok AI deepfakes this week,https://www.bbc.co.uk/news/articles/cq845glnvl1o
2026-01-13 02:51:41 UTC,4,Mandelson apologises for continuing Epstein friendship,https://www.bbc.co.uk/news/articles/ce9yv73klx5o
2026-01-13 02:51:41 UTC,5,Tories say Zahawi peerage request turned down before defection to Reform UK,https://www.bbc.co.uk/news/articles/c0lxn75gw1do
2026-01-13 02:51:41 UTC,6,'We were tricked': How one woman lures foreign men to fight on Russia's front line,https://www.bbc.co.uk/news/articles/ce9yv4gmn9lo
2026-01-13 02:51:41 UTC,7,I spent months investigating whether gut health affects ageing - and if I could hack my own gut to age better,https://www.bbc.co.uk/news/articles/c1m8m47jl5eo
2026-01-13 02:51:41 UTC,8,"Safe spaces needed for drug-addicted children, say grieving mums",https://www.bbc.co.uk/news/articles/cwyxle17jl8o
2026-01-13 02:51:41 UTC,9,Minnesota sues Trump administration to block surge of ICE agents,https://www.bbc.co.uk/news/articles/c394xywlj8jo
2026-01-13 02:51:41 UTC,10,Trump to meet Venezuelan opposition leader Machado at the White House,https://www.bbc.co.uk/news/articles/cr7jzpr95yvo
2026-01-13 03:58:27 UTC,1,'They just kept killing': Eyewitnesses describe deadly crackdown in Iran,https://www.bbc.co.uk/news/articles/cvgp70ynx1po
2026-01-13 03:58:27 UTC,2,Trump announces 25% tariff on countries doing business with Iran,https://www.bbc.co.uk/news/articles/clyev0kpk77o
2026-01-13 03:58:27 UTC,3,"X could 'lose right to self regulate', says Starmer",https://www.bbc.co.uk/news/articles/cq845glnvl1o
2026-01-13 03:58:27 UTC,4,BBC will aim to have Trump's $5bn defamation lawsuit thrown out,https://www.bbc.co.uk/news/articles/c394x4z8kpdo
2026-01-13 03:58:27 UTC,5,Mandelson apologises for continuing Epstein friendship,https://www.bbc.co.uk/news/articles/ce9yv73klx5o
2026-01-13 03:58:27 UTC,6,'We were tricked': How one woman lures foreign men to fight on Russia's front line,https://www.bbc.co.uk/news/articles/ce9yv4gmn9lo
2026-01-13 03:58:27 UTC,7,I spent months investigating whether gut health affects ageing - and if I could hack my own gut to age better,https://www.bbc.co.uk/news/articles/c1m8m47jl5eo
2026-01-13 03:58:27 UTC,8,Tories say Zahawi peerage request turned down before defection to Reform UK,https://www.bbc.co.uk/news/articles/c0lxn75gw1do
2026-01-13 03:58:27 UTC,9,"Safe spaces needed for drug-addicted children, say grieving mums",https://www.bbc.co.uk/news/articles/cwyxle17jl8o
