timestamp,rank,title,link
2026-03-02 01:10:41 UTC,1,"UK will allow US to use bases to strike Iranian missile sites, PM says",https://www.bbc.co.uk/news/articles/cqj9g11p1ezo
2026-03-02 01:10:41 UTC,2,Allies of US in the Gulf bear brunt of Iran attacks,https://www.bbc.co.uk/news/articles/c1jk922dgjgo
2026-03-02 01:10:41 UTC,3,UK mounts operation to support thousands of Britons in Middle East,https://www.bbc.co.uk/news/articles/cdjm8pn0ld8o
2026-03-02 01:10:41 UTC,4,Major changes to asylum system set to come into force,https://www.bbc.co.uk/news/articles/cp32ddzdjxko
2026-03-02 01:10:41 UTC,5,"Deadly Texas bar shooting 'potentially act of terrorism', FBI says",https://www.bbc.co.uk/news/articles/cgjznzgly0po
2026-03-02 01:10:41 UTC,6,Iran's regime is still intact - the coming days will show if it can hold out,https://www.bbc.co.uk/news/articles/cx2lgvg5rl1o
2026-03-02 01:10:41 UTC,7,Could Kim's teen daughter become North Korea's next leader?,https://www.bbc.co.uk/news/articles/cgjzdlx983po
2026-03-02 01:10:41 UTC,8,This man was abused for appearing on a Welcome to Heathrow poster. Then he met his trolls,https://www.bbc.co.uk/news/articles/c1mjxypdyn0o
2026-03-02 01:10:41 UTC,9,Ex-MP Jonathan Ashworth recovering after stroke,https://www.bbc.co.uk/news/articles/cvg1jzqqlnxo
2026-03-02 01:10:41 UTC,10,Oil prices jump after ships attacked near Strait of Hormuz,https://www.bbc.co.uk/news/articles/c75evve6l63o
2026-03-02 04:03:51 UTC,1,"RAF responding to suspected drone strike at UK base in Cyprus, MoD says",https://www.bbc.co.uk/news/articles/cm2r0q310e3o
2026-03-02 04:03:51 UTC,2,'Britain backs war on Iran' and 'Trump vows to press on',https://www.bbc.co.uk/news/articles/cwy8przxx78o
2026-03-02 04:03:51 UTC,3,UK mounts operation to support thousands of Britons in Middle East,https://www.bbc.co.uk/news/articles/cdjm8pn0ld8o
